Ingredient Name,Unit of Measurement,Purchase Unit,Conversion Factor,Cost Per Unit,Category,Description,Minimum Stock Level,Current Stock,Storage Temperature,Is Perishable,Shelf Life Days,Brand,Active,Available
Almond Paste,packet,packet,1.0,888.24,Bakery,,0.0,0,room_temperature,False,,CELEBRE,True,True
Almoud Special,piece,packet,1.0,468.0,Bakery,,0.0,0,room_temperature,False,,LEZ,True,True
Alphabet Mix Sprinkle,packet,packet,1.0,208.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Baking Powder,packet,packet,1.0,30.0,Bakery,,0.0,0,room_temperature,False,,WEIKFIELD,True,True
Baking Soda,packet,packet,1.0,59.72,Bakery,,0.0,0,room_temperature,False,,WEIKFIELD,True,True
Biscoff Spred,packet,packet,1.0,480.0,Bakery,,0.0,0,room_temperature,False,,LOTUS,True,True
Black Current Crush,liter,bottle,1.0,190.0,Bakery,,0.0,0,room_temperature,False,,MORDE,True,True
Blanced Almond Powder,packet,packet,1.0,1100.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Blanced Sliced Almond,packet,packet,1.0,1280.0,Bakery,,0.0,0,room_temperature,False,,RICH'S,True,True
Blueberry Frozen,packet,packet,1.0,1516.67,Bakery,,0.0,0,room_temperature,False,,DIRA,True,True
Blueberry Puree,packet,packet,1.0,1400.0,Bakery,,0.0,0,room_temperature,False,,DIRA,True,True
Butterscotch Nuts 1Kg,piece,packet,1.0,180.0,Bakery,,0.0,0,room_temperature,False,,CHOCOVILLE,True,True
Bv Caramel Syrup,packet,packet,1.0,240.0,Bakery,,0.0,0,room_temperature,False,,RICH'S,True,True
Bv Chocolate Syrup,packet,packet,1.0,240.0,Bakery,,0.0,0,room_temperature,False,,RICH'S,True,True
Calcium Powder,packet,packet,1.0,480.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Caster Sugar,packet,packet,1.0,75.0,Bakery,,0.0,0,room_temperature,False,,UTTAM,True,True
Choco Wafer Rolls,packet,packet,1.0,80.0,Bakery,,0.0,0,room_temperature,False,,MICS,True,True
Chocolate Gel,packet,packet,1.0,228.0,Bakery,,0.0,0,room_temperature,False,,PURIX,True,True
Classic Bag,packet,packet,1.0,1550.0,Bakery,,0.0,0,room_temperature,False,,NESCAFE,True,True
Classic Breakfast Sugar,packet,packet,1.0,75.0,Bakery,,0.0,0,room_temperature,False,,TRUST,True,True
Cocoa Powder,packet,packet,1.0,1080.0,Bakery,,0.0,0,room_temperature,False,,VAN HOUTEN PROFESSIONAL,True,True
Dark Chocolate (D45),piece,packet,1.0,486.0,Bakery,,0.0,0,room_temperature,False,,MORDE,True,True
Dark Chocolate 46.5%,packet,packet,1.0,1050.0,Bakery,,0.0,0,room_temperature,False,,VAN HOUTEN PROFESSIONAL,True,True
Dark Compound Chips,packet,packet,1.0,394.44,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Dry Yeast,packet,packet,1.0,170.35,Bakery,,0.0,0,room_temperature,False,,ANGEL,True,True
Egg Free Red Velvetcake Mix,packet,packet,1.0,1500.0,Bakery,,0.0,0,room_temperature,False,,CALPRO,True,True
Feuilletine French Biscuit,packet,packet,1.0,160.0,Bakery,,0.0,0,room_temperature,False,,MICS,True,True
Glaze Chocolate,packet,packet,1.0,400.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Glucose Syrup,packet,packet,1.0,181.42,Bakery,,0.0,0,room_temperature,False,,PURIX,True,True
Gold Brown Sugar,packet,packet,1.0,120.0,Bakery,,0.0,0,room_temperature,False,,TRUST,True,True
Hazelnut Choco Spread,packet,packet,1.0,252.0,Bakery,,0.0,0,room_temperature,False,,RICH'S,True,True
Hazelnut Kernal,packet,packet,1.0,1143.75,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Icing Sugar,packet,packet,1.0,70.49,Bakery,,0.0,0,room_temperature,False,,UTTAM,True,True
Liquid Food Colour Blue,packet,packet,1.0,75.0,Bakery,,0.0,0,room_temperature,False,,COLOUR MIST,True,True
Liquid Food Colour Brown,packet,packet,1.0,240.0,Bakery,,0.0,0,room_temperature,False,,COLOUR MIST,True,True
Liquid Food Colour Green,packet,packet,1.0,75.0,Bakery,,0.0,0,room_temperature,False,,COLOUR MIST,True,True
Liquid Food Colour Orange,packet,packet,1.0,240.0,Bakery,,0.0,0,room_temperature,False,,COLOUR MIST,True,True
Liquid Food Colour Purple,packet,packet,1.0,75.0,Bakery,,0.0,0,room_temperature,False,,COLOUR MIST,True,True
Liquid Food Colour Red,packet,packet,1.0,240.0,Bakery,,0.0,0,room_temperature,False,,COLOUR MIST,True,True
Liquid Food Colour Yellow,packet,packet,1.0,75.0,Bakery,,0.0,0,room_temperature,False,,COLOUR MIST,True,True
Luster Dust Gold,packet,packet,1.0,960.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Luster Dust Silver,packet,packet,1.0,960.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Mascarpone,packet,packet,1.0,350.0,Bakery,,0.0,0,room_temperature,False,,DILECTA,True,True
Milk Chocolate 35.6%,packet,packet,1.0,1180.0,Bakery,,0.0,0,room_temperature,False,,VAN HOUTEN PROFESSIONAL,True,True
Milk Compound,piece,packet,1.0,170.0,Bakery,,0.0,0,room_temperature,False,,MORDE,True,True
Milk Maid,can,can,1.0,140.9,Bakery,,0.0,0,room_temperature,False,,NESTLE,True,True
Milk Powder,packet,packet,1.0,400.0,Bakery,,0.0,0,room_temperature,False,,SKIMMED,True,True
Pearl Ball Red Mini,packet,packet,1.0,640.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
Pectin,piece,packet,1.0,368.0,Bakery,,0.0,0,room_temperature,False,,PURIX,True,True
Premium Eggfree Chocolate,packet,packet,1.0,1258.73,Bakery,,0.0,0,room_temperature,False,,PILLSBURY,True,True
Premium Eggfree Vanilla,packet,packet,1.0,1009.55,Bakery,,0.0,0,room_temperature,False,,PILLSBURY,True,True
Rose White Flavour,packet,packet,1.0,449.34,Bakery,,0.0,0,room_temperature,False,,IFF,True,True
Strawberry Frozen,packet,packet,1.0,1937.5,Bakery,,0.0,0,room_temperature,False,,DIRA,True,True
Strawverry Puree,packet,packet,1.0,990.0,Bakery,,0.0,0,room_temperature,False,,DIRA,True,True
Unsalted Butter,packet,packet,1.0,300.0,Bakery,,0.0,0,room_temperature,False,,PRESIDENT,True,True
Vanilla 2000 Powder,packet,packet,1.0,180.0,Bakery,,0.0,0,room_temperature,False,,IFF,True,True
Vanilla Flavour No1,packet,packet,1.0,335.28,Bakery,,0.0,0,room_temperature,False,,IFF,True,True
Wheat Gluten,packet,packet,1.0,360.0,Bakery,,0.0,0,room_temperature,False,,RAPLAP,True,True
White Chocolate,packet,packet,1.0,1300.0,Bakery,,0.0,0,room_temperature,False,,VAN HOUTEN PROFESSIONAL,True,True
Biscuit Rs 10,packet,packet,1.0,8.6,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Biscuit Rs 25,packet,packet,1.0,19.0,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Biscuit Rs 5,packet,packet,1.0,4.54,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Coca Cola,can,can,1.0,40.0,Beverages_biscuits,,0.0,0,room_temperature,False,,COKE,True,True
Cold Drink,liter,bottle,0.25,18.21,Beverages_biscuits,,0.0,0,room_temperature,False,,COCA COLA,True,True
Guava,liter,bottle,1.0,90.0,Beverages_biscuits,,0.0,0,room_temperature,False,,REAL FRUIT JUICE,True,True
Jeera  Drink,liter,bottle,0.001,8.67,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Juice  125 Ml,liter,bottle,0.125,8.67,Beverages_biscuits,,600.0,336,room_temperature,False,,PAPER BOAT,True,True
Khush Sharbat,liter,bottle,1.0,227.0,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Kurkure,packet,packet,1.0,9.0,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Lays,packet,packet,1.0,9.0,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Mango Juice,liter,bottle,0.125,8.67,Beverages_biscuits,,0.0,0,room_temperature,False,,MAAZA,True,True
"Mango,Apple",liter,bottle,1.0,86.25,Beverages_biscuits,,0.0,0,room_temperature,False,,REAL FRUIT JUICE,True,True
Mix Fruit Juice,liter,bottle,0.6,31.79,Beverages_biscuits,,0.0,0,room_temperature,False,,PAPER BOAT,True,True
Muesli,packet,packet,1.0,313.0,Beverages_biscuits,,8.0,7,room_temperature,False,,BAGRRY'S,True,True
Namkeen,packet,packet,1.0,90.0,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Namkeen Rs 10,packet,packet,1.0,7.55,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Namkeen Rs 5,packet,packet,1.0,3.95,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
"Pineapple, Mix, Orange",liter,bottle,1.0,97.49,Beverages_biscuits,,0.0,0,room_temperature,False,,REAL FRUIT JUICE,True,True
Red Bull Energy Drink,can,can,1.0,92.62,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Rose Marry,packet,packet,1.0,180.0,Beverages_biscuits,,0.0,5,room_temperature,False,0.0,,True,True
Rose Sharbat,liter,bottle,1.0,312.0,Beverages_biscuits,,0.0,45,room_temperature,False,0.0,,True,True
Soda,liter,bottle,0.3,9.17,Beverages_biscuits,,0.0,0,room_temperature,False,,PEPSI,True,True
Thandai,liter,bottle,1.0,345.0,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Tonic Water,can,can,1.0,46.62,Beverages_biscuits,,0.0,0,room_temperature,False,,,True,True
Water Mineral,liter,bottle,0.25,5.0,Beverages_biscuits,,0.0,0,room_temperature,False,,BISLERI,True,True
Coal Stone,piece,can,1.0,28.0,Coal,,0.0,0,room_temperature,False,,,True,True
Coal Wooden,piece,can,1.0,35.0,Coal,,0.0,0,room_temperature,False,,,True,True
Banana Crush,liter,bottle,0.001,201.0,Crush,,0.0,0,room_temperature,False,,,True,True
Blue Curaco Cursh,liter,bottle,0.001,276.75,Crush,,0.0,0,room_temperature,False,,,True,True
Guava Crush,liter,bottle,0.75,155.79,Crush,,0.0,0,room_temperature,False,,,True,True
Kivi Crush,liter,bottle,1.0,332.0,Crush,,0.0,0,room_temperature,False,,,True,True
Kokam Crush,liter,bottle,0.75,193.75,Crush,,0.0,0,room_temperature,False,,,True,True
Litchi Crush 1Ltr 240/-,liter,bottle,1.0,196.0,Crush,,0.0,0,room_temperature,False,,,True,True
Mango Crush,liter,bottle,0.75,186.0,Crush,,0.0,0,room_temperature,False,,,True,True
Pineapple,liter,bottle,1.0,196.0,Crush,,1.0,2,room_temperature,False,,,True,True
Strawverry Crush,liter,bottle,0.75,184.5,Crush,,0.0,0,room_temperature,False,,,True,True
Bread,kg,packet,0.9,33.0,Dairy,,0.0,0,room_temperature,False,,SUPER,True,True
Brown Bread,kg,packet,0.5,40.0,Dairy,,0.0,0,room_temperature,False,,,True,True
Butter,kg,packet,0.5,257.5,Dairy,,5.0,20,room_temperature,False,,AMUL,True,True
Butter Milk,liter,bottle,0.15,13.8,Dairy,,0.0,0,room_temperature,False,,AMUL,True,True
Cheese,kg,packet,1.0,505.0,Dairy,,0.0,0,room_temperature,False,,AMUL,True,True
Cheese Slice,packet,packet,1.0,129.41,Dairy,,0.0,0,room_temperature,False,,AMUL,True,True
Cool,liter,bottle,0.18,21.8,Dairy,,0.0,0,room_temperature,False,,AMUL,True,True
Cream,liter,bottle,1.0,212.21,Dairy,,2.5,3,room_temperature,False,,AMUL,True,True
Ice Cream American,liter,bottle,5.0,739.0,Dairy,,0.0,0,room_temperature,False,,VADILAL,True,True
Ice Cream Butter Scotch,liter,bottle,5.0,584.0,Dairy,,0.0,0,room_temperature,False,,VADILAL,True,True
Ice Cream Chocolate,liter,bottle,5.0,744.0,Dairy,,0.0,0,room_temperature,False,,VADILAL,True,True
Ice Cream Family Pack,packet,packet,1.0,287.0,Dairy,,0.0,0,room_temperature,False,,VADILAL,True,True
Ice Cream Strawberry,liter,bottle,5.0,536.0,Dairy,,0.0,0,room_temperature,False,,VADILAL,True,True
Ice Cream Vanilla,liter,bottle,5.0,519.0,Dairy,,0.0,0,room_temperature,False,,VADILAL,True,True
Lassi,liter,bottle,0.2,17.57,Dairy,,0.0,0,room_temperature,False,,AMUL,True,True
Milk,liter,bottle,1.0,48.0,Dairy,,0.0,0,room_temperature,True,,SARAS,True,True
Milk Tetra,liter,bottle,1.0,70.29,Dairy,,84.0,24,room_temperature,False,,AMUL,True,True
Mozrella Cheese,kg,packet,1.0,501.0,Dairy,,0.0,0,room_temperature,False,,,True,True
Paneer Barmer,kg,packet,1.0,200.0,Dairy,,0.0,0,room_temperature,False,,,True,True
Paneer Jain,kg,packet,1.0,360.0,Dairy,,0.0,0,room_temperature,False,,,True,True
"10""Cake Base Round Black-Mdf",piece,packet,1.0,7.79,Disposal,,0.0,0,room_temperature,False,,,True,True
"10""Cake Base Square Black-Mdf",piece,packet,1.0,7.79,Disposal,,0.0,0,room_temperature,False,,,True,True
240 Ml D/W Glass White,piece,packet,1.0,3.54,Disposal,,0.0,0,room_temperature,False,,,True,True
250 Ml Paper Tray(50),packet,packet,1.0,145.07,Disposal,,0.0,0,room_temperature,False,,,True,True
350 Ml Pcs Glass(12Qz),piece,packet,1.0,3.07,Disposal,,0.0,0,room_temperature,False,,,True,True
4426 Paper Cups (1000Pc),piece,packet,1.0,315.38,Disposal,,0.0,0,room_temperature,False,,,True,True
500 Ml Packaging Dabba Black,piece,packet,1.0,5.59,Disposal,,0.0,0,room_temperature,False,,,True,True
500 Ml Paper Tray (50Pc),packet,packet,1.0,200.45,Disposal,,0.0,0,room_temperature,False,,,True,True
5030 Paper Cups (1000Pc),piece,packet,1.0,400.0,Disposal,,0.0,0,room_temperature,False,,,True,True
5037.5 Cups 1000Pc,piece,packet,1.0,420.0,Disposal,,0.0,0,room_temperature,False,,,True,True
"8"" Cake Base Square Black-Mdf",piece,packet,1.0,4.48,Disposal,,0.0,0,room_temperature,False,,,True,True
"8""Cake Base Round Black -Mdf",piece,packet,1.0,4.48,Disposal,,0.0,0,room_temperature,False,,,True,True
92 Dia Pet Flat Lid With Dhkan,piece,packet,1.0,1.18,Disposal,,0.0,0,room_temperature,False,,,True,True
Acrylic Containerrectangle300M,piece,packet,1.0,25.0,Disposal,,0.0,0,room_temperature,False,,,True,True
"Acrylic Small Rectangle Desert
Box (N59)",piece,packet,1.0,25.0,Disposal,,0.0,0,room_temperature,False,,,True,True
Bolo Paper Cups,piece,packet,1.0,9.99,Disposal,,0.0,0,room_temperature,False,,,True,True
Bread Panni,packet,packet,1.0,190.0,Disposal,,0.0,0,room_temperature,False,,,True,True
Butter Paper Roll,liter,roll,0.001,155.0,Disposal,,0.0,0,room_temperature,False,,,True,True
"Butter Paper Roll
Butter Paper Roll",liter,roll,0.001,155.0,Disposal,,0.0,0,room_temperature,False,,,True,True
C Fold Paper,packet,packet,1.0,34.0,Disposal,,42.0,13,room_temperature,False,,,True,True
Cake Base Board 10*10,piece,packet,1.0,9.99,Disposal,,0.0,0,room_temperature,False,,,True,True
Cake Base Board 14*14,piece,packet,1.0,25.0,Disposal,,0.0,0,room_temperature,False,,,True,True
Cake Base Board 16*16,piece,packet,1.0,30.0,Disposal,,0.0,0,room_temperature,False,,,True,True
Cake Base Board Board 8*8,piece,packet,1.0,8.0,Disposal,,0.0,0,room_temperature,False,,,True,True
Cake Base Raound 5*5,piece,packet,1.0,5.0,Disposal,,0.0,0,room_temperature,False,,,True,True
Cake Box 10*10,piece,packet,1.0,16.8,Disposal,,0.0,0,room_temperature,False,,,True,True
Cake Box 8*8,piece,packet,1.0,13.44,Disposal,,0.0,0,room_temperature,False,,,True,True
Cap Chef Paper A,piece,packet,1.0,6.17,Disposal,,0.0,0,room_temperature,False,,,True,True
Cap Kitchen,packet,packet,1.0,46.2,Disposal,,0.0,0,room_temperature,False,,,True,True
"Carry Bag Plastic
Carry Bag  Plastic",kg,packet,0.001,135.64,Disposal,,0.0,0,room_temperature,False,,,True,True
Clean Foil,liter,roll,0.001,269.0,Disposal,,4.0,3,room_temperature,False,,,True,True
Container Black  500 Ml,piece,packet,1.0,5.25,Disposal,,0.0,0,room_temperature,False,,,True,True
Container Black 100 Ml,piece,packet,1.0,2.24,Disposal,,0.0,0,room_temperature,False,,,True,True
Container Black 1000 Ml,piece,packet,1.0,6.54,Disposal,,0.0,0,room_temperature,False,,,True,True
